index,uuid,date,collar,messagetype,latitude,longitude,trackingState,headingReportingEnabled,headingManagementEnabled,soundDisabled,shockDisabled,soundSuspended,shockSuspended,soundEvent,shockEvent,shockCount,soundCount,shockCountAttempts,soundCountAttempts,shockCountApplied,soundCountApplied,shockCountSuspend,soundCountSuspend,shockCountCumulative,currVoltageMv,lastTxVoltageMv,lastShockVoltageMv,mmuTempDegC,mcuTempDegC,reliable,more,sequence,accuracy
395071,b5a42894-fe7d-4410-a143-4389b91e2dd2,2021-07-19 10:19:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413626,-101.845426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,35
395282,b6d94047-e7ca-464a-a3e8-cc4f5af18ca0,2021-07-19 10:27:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413366,-101.8454199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,42
395502,1ebc01ab-5718-4a6b-a020-8cf4380b18f0,2021-07-19 10:35:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414094,-101.8453515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,37
395751,60579c21-b510-42f0-b907-2badda8f573a,2021-07-19 10:44:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412754,-101.8455111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,53
395974,ac8cbae5-fa1e-4672-a032-0df51d933f3c,2021-07-19 10:52:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414626,-101.8454492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,23
396209,772a6b79-b03d-49c5-a0fe-a1d6cfbe9935,2021-07-19 11:01:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414854,-101.845384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,76
396427,18b755ef-dbb3-47a7-acaf-76746e20ccf6,2021-07-19 11:09:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414573,-101.8453726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,48
396664,177039f3-eecd-4339-86c0-c8942b06dcd5,2021-07-19 11:19:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416723,-101.8453965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24
396791,8c124cc4-5442-4977-80ea-e3337404b0dc,2021-07-19 11:24:09+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941385,-101.8453871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,10
397006,4edc2c37-be90-4a9c-b4ee-5d6629ad6569,2021-07-19 11:32:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941385,-101.8453982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,14
397230,a9d99707-667d-48bb-a0a3-890a830ab694,2021-07-19 11:39:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414842,-101.8453925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,27
397462,cf3f6c7e-e885-4768-b746-4334912b6e3a,2021-07-19 11:48:12+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415378,-101.8453972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,36
397715,697386f8-c126-472e-8e37-afd927061aa9,2021-07-19 11:56:45+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413886,-101.8453432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,50
397941,bb357b7d-67ee-47e1-9755-70a688fac3f8,2021-07-19 12:04:41+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415275,-101.8453286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,43
398196,2c4a14d6-4949-4145-8a03-12f23c3aa168,2021-07-19 12:13:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941275,-101.8454215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,46
398414,54c5209a-8d73-40d9-9e11-6f20a0f3e774,2021-07-19 12:21:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416994,-101.8454584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,77
398555,db498042-f2a9-44ce-85cc-7424200c73ad,2021-07-19 12:26:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9422446,-101.845487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,26
398718,6661e8e8-60da-4aec-bb52-fbe56112a853,2021-07-19 12:32:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9427992,-101.8454406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,55
398872,1507c2a1-047b-4f18-a84c-c563bdb1b5d8,2021-07-19 12:37:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9432143,-101.8454222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,72
399021,f3c27a0f-a554-4912-8e17-929c7d999f6e,2021-07-19 12:43:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9433533,-101.8454339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14
399156,4e328777-eaec-4058-a942-2017ddc707e0,2021-07-19 12:48:22+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9435516,-101.8457718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44
399344,f2ee83ec-a38a-4bf0-9c4e-62d93dc38853,2021-07-19 12:54:41+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9439091,-101.8452224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,39
399503,d17d24fb-11b1-4693-a371-946ef7ae627f,2021-07-19 12:59:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9444916,-101.8452652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,17
399645,d007493c-3f70-43e8-939c-9d5387867845,2021-07-19 13:04:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9447057,-101.8453203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,1
399835,85283902-bdff-4b21-a3c2-64c2a87d7ee1,2021-07-19 13:12:25+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9451258,-101.8450801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44
400176,448a6ba5-4988-4645-8fc4-df54661b3244,2021-07-19 13:25:05+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9458391,-101.8448578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,18
400313,d944a27e-a740-45ca-b96c-d8696f6a3347,2021-07-19 13:30:05+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.946035,-101.8447788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,2
400455,4a3674ed-29f4-441b-ae74-9736d1ea3d04,2021-07-19 13:35:05+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9462785,-101.8446367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
400513,663b769e-8959-4e5b-b236-0c28a2f4f8a4,2021-07-19 13:37:26+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9464635,-101.8445391,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,3,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
400582,f2bf0d37-1a39-430b-a483-7efc86b78c25,2021-07-19 13:39:37+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.946368,-101.8444008,SOUND_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,NA,NA,NA,NA,NA,NA,173,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,NA
400600,50345756-4b16-4532-ad64-80b171452d41,2021-07-19 13:40:06+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9463433,-101.8445062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
400743,0980bf67-4971-4535-951f-5d50362f6e49,2021-07-19 13:45:07+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9461096,-101.8446581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
400883,15aa53bf-051d-4cd1-958a-4afbf5be1834,2021-07-19 13:50:08+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9457046,-101.8445696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
401106,f7ee9b91-4cf9-4574-963b-b8cbfaa6bb0a,2021-07-19 13:57:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9449936,-101.8449504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,16
401205,bb043fc4-cd94-4170-a839-3e993ccc1f30,2021-07-19 14:01:09+06:00,00007cf2dd1fb4a0,ShockEventExtIndication,43.9445759,-101.8462284,SHOCK_REGION,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,4,NA,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,NA
401321,d65117cc-1b62-4a0c-b7b1-eb7df9e93ed8,2021-07-19 14:05:14+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9444505,-101.8448478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,23
401505,07f2f88d-e5f6-482c-8bf5-561b6435045e,2021-07-19 14:11:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9438804,-101.8450617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,36
401676,5d4a4634-e74e-4e66-b15e-eea32c2e9528,2021-07-19 14:16:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9434084,-101.8452014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,62
401842,c572434b-af44-4728-b957-d2c6547712b5,2021-07-19 14:22:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9427271,-101.8456169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,30
402075,445ed62f-585b-4c7d-9f1a-e05c16c49495,2021-07-19 14:30:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9418594,-101.8452545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,47
402321,3c1d141b-09cb-4553-b1cb-7f7ab5f6e924,2021-07-19 14:39:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9429636,-101.8442819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,73
402581,7f930729-8e7f-401b-bec9-f221ec46afc0,2021-07-19 14:48:22+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413805,-101.8453242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,12
402813,e4f88f24-1231-491b-8f0a-84c8af9761aa,2021-07-19 14:56:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413706,-101.8454342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,16
403027,9456f9d7-8df8-42bf-9940-89cb5eda4f88,2021-07-19 15:04:08+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941425,-101.8453934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,23
403229,f2d9b30f-a0ce-4e1c-81cd-cc78f60619e5,2021-07-19 15:11:58+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414224,-101.8453977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,16
403466,096cc2d6-86b7-4dd5-9f0d-3612fb2a082f,2021-07-19 15:20:16+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414021,-101.8453721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,48
403674,48ab67dc-5359-4f46-ae93-f18425046460,2021-07-19 15:28:10+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413326,-101.8454735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,33
403893,418bf2d9-a37f-4342-b700-cdb8d7f9f21d,2021-07-19 15:35:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941391,-101.8454019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,28
404105,92bc9ec9-22cc-464a-9290-7882a77170d6,2021-07-19 15:43:25+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941327,-101.8455143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,29
404317,8c3e6e63-e46c-4887-971d-6185e32563d2,2021-07-19 15:50:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412901,-101.8455382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,25
404531,089213f6-e46c-4787-bfad-33d0d8c9e170,2021-07-19 15:58:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413799,-101.8453911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,30
404766,69d4ffcf-3307-4871-9c74-758be36be296,2021-07-19 16:06:13+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413689,-101.8453431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,12
404987,a404f528-cf2e-4454-b8ae-dc433f692f20,2021-07-19 16:14:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412762,-101.8453926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,24
405196,32b6e235-a1df-4612-a02b-c7336a5bdece,2021-07-19 16:21:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413573,-101.8452982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,44
405428,971e7d4c-b6dd-4fa3-a0f7-0f99c55b65a8,2021-07-19 16:29:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413219,-101.8453128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,24
405659,f7747d9d-2a3a-4ed0-bd69-8960faf4283c,2021-07-19 16:37:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414167,-101.845313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,33
405912,36d4cedc-03fe-4907-8811-8d149e5c46e4,2021-07-19 16:45:41+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415074,-101.8452076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,28
406151,dc4a3403-4ee8-4311-b28a-de76974daf1b,2021-07-19 16:54:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414182,-101.8452907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,15
406383,d676d4ee-fd18-44ff-b1ad-a1a5ac916bfe,2021-07-19 17:02:11+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.941366,-101.8453485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,66
406616,21b66f20-b79a-4c77-9325-7996bf9c4f8c,2021-07-19 17:10:15+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414248,-101.8452662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,19
406848,45893271-6fb7-41c0-8ed2-b3bc2b0e1fb6,2021-07-19 17:18:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413953,-101.8452667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,16
407075,73937938-2740-4de1-b2ff-149615811ff0,2021-07-19 17:26:21+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413897,-101.8451453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,27
407318,f1070ab2-e15e-4933-a6dc-29157f44b77f,2021-07-19 17:34:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414756,-101.8453018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,18
407565,f3db4dec-2a82-425b-a0f1-fc5bb3ef5d72,2021-07-19 17:42:45+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413537,-101.8452752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,24
407791,5cfb52b1-681f-4e32-8893-3ba2e185385b,2021-07-19 17:50:33+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412955,-101.8452431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,14
408018,b03405ac-20c3-46c6-b589-f1c617e02615,2021-07-19 17:57:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9414154,-101.8452318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,20
408247,961d22c7-9116-44db-862d-bcdb9ba7e70a,2021-07-19 18:06:07+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413466,-101.8449484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,21
408477,0fcb38f3-805f-4f93-ab40-47f522964ced,2021-07-19 18:14:03+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9412914,-101.8444622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,28
408682,283ab8b2-cf15-4bdc-b6a3-7470aa49931d,2021-07-19 18:21:32+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9413637,-101.8442471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,28
408889,0930bb4a-8d91-49bb-ad91-2b60070c268f,2021-07-19 18:28:23+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9415932,-101.8443551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,38
409146,239d0580-8686-4344-8b72-1345802aed03,2021-07-19 18:36:43+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416934,-101.8448201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,66
409310,788588f0-d320-4d80-a95c-9ad45f2f9063,2021-07-19 18:41:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416584,-101.8451405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,31
409487,d9fc5aa0-3e9a-4796-8f0b-af2a87d975f4,2021-07-19 18:46:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9416848,-101.8454343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,54
409660,b680970f-da0d-4999-84f1-5fc2f9695fbe,2021-07-19 18:51:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9419878,-101.8460105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,15
409806,d81990c9-7759-4e42-957b-d9294297ec07,2021-07-19 18:56:53+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.942419,-101.8462441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
409951,7ed6263a-ade0-4a60-be50-61097c19d103,2021-07-19 19:01:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9427113,-101.8463232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,3
410100,6069068e-f111-4e29-b15d-b7294c21a050,2021-07-19 19:06:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.943293,-101.8461862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,2
410252,6ecde32c-a5df-4c67-a738-ac65ab5090f7,2021-07-19 19:11:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9434091,-101.846086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,4
410391,1f4e72b7-6a24-41cb-b3e4-5aa91612fceb,2021-07-19 19:16:54+06:00,00007cf2dd1fb4a0,GpsLocationExtIndication,43.9435611,-101.8458429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,4
